00 00 01 00 03 10 00 71 00 01 00 07 00 03 E2 75 03 63 00 00 00 E4 4D 6C 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 E1 75 02 63 00 00 00 E4 53 6C 
00 00 01 00 02 10 00 71 00 02 00 05 00 06 DE 75 06 63 00 00 00 E4 41 69 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 E2 75 02 63 00 00 00 E5 53 6B 
00 00 01 00 03 10 00 71 00 01 00 07 00 03 E3 75 03 63 00 00 00 E5 4F 6B 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 ED 75 02 63 00 00 00 F0 53 6C 
00 00 01 00 03 10 00 71 00 01 00 07 00 03 EE 75 03 63 00 00 00 F0 47 6A 
00 00 01 00 04 10 00 71 00 01 00 28 00 04 ED 75 04 63 00 00 00 F0 48 6C 
00 00 01 00 06 10 00 71 00 01 00 20 00 06 EA 75 06 63 00 00 00 F0 3F 6A 
00 00 01 00 06 10 00 71 00 02 00 20 00 05 EB 75 05 63 00 00 00 F0 43 6B 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 EE 75 02 63 00 00 00 F1 55 6C 
00 00 01 00 04 10 00 71 00 01 00 25 00 04 EE 75 04 63 00 00 00 F1 49 6B 
00 00 01 00 06 10 00 71 00 01 00 1D 00 06 EB 75 06 63 00 00 00 F1 3F 6B 
00 00 01 00 03 10 00 71 00 01 00 07 00 03 EF 75 03 63 00 00 00 F1 44 6A 
00 00 01 00 06 10 00 71 00 02 00 1D 00 05 EC 75 05 63 00 00 00 F1 43 6B 
00 00 01 00 04 10 00 71 00 01 00 25 00 04 EF 75 04 63 00 00 00 F2 49 6B 
00 00 01 00 03 10 00 71 00 01 00 07 00 03 F0 75 03 63 00 00 00 F2 47 6A 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 EF 75 02 63 00 00 00 F2 54 6B 
00 00 01 00 06 10 00 71 00 01 00 1C 00 06 EC 75 06 63 00 00 00 F2 40 69 
00 00 01 00 06 10 00 71 00 02 00 1C 00 05 ED 75 05 63 00 00 00 F2 43 69 
00 00 01 00 03 10 00 71 00 01 00 07 00 03 F1 75 03 63 00 00 00 F3 4B 6A 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 F0 75 02 63 00 00 00 F3 54 6B 
00 00 01 00 06 10 00 71 00 01 00 1C 00 06 ED 75 06 63 00 00 00 F3 43 6B 
00 00 01 00 04 10 00 71 00 01 00 25 00 04 F0 75 04 63 00 00 00 F3 4B 6B 
