00 00 01 00 02 10 00 71 00 01 00 10 00 02 2A 75 02 63 00 00 05 45 3F 6A 
00 00 01 00 04 10 00 71 00 01 00 1A 00 04 28 75 04 63 00 00 05 45 4F 6B 
00 00 01 00 06 10 00 71 00 01 00 0B 00 06 22 75 06 63 00 00 05 45 4B 68 
00 00 01 00 05 10 00 71 00 01 00 11 00 05 25 75 05 63 00 00 05 45 4C 6B 
00 00 01 00 03 10 00 71 00 01 00 14 00 03 2A 75 03 63 00 00 05 45 43 6A 
00 00 01 00 03 10 00 71 00 01 00 12 00 03 2B 75 03 63 00 00 05 46 45 6A 
00 00 01 00 02 10 00 71 00 01 00 10 00 02 2B 75 02 63 00 00 05 46 41 6A 
00 00 01 00 05 10 00 71 00 01 00 11 00 05 26 75 05 63 00 00 05 46 4A 6C 
00 00 01 00 04 10 00 71 00 01 00 1A 00 04 29 75 04 63 00 00 05 46 4F 6C 
00 00 01 00 06 10 00 71 00 01 00 0B 00 06 23 75 06 63 00 00 05 46 49 6B 
00 00 01 00 05 10 00 71 00 01 00 11 00 05 27 75 05 63 00 00 05 47 3F 69 
00 00 01 00 02 10 00 71 00 01 00 10 00 02 2C 75 02 63 00 00 05 47 41 6A 
00 00 01 00 04 10 00 71 00 01 00 1A 00 04 2A 75 04 63 00 00 05 47 4D 6C 
00 00 01 00 06 10 00 71 00 01 00 0B 00 06 24 75 06 63 00 00 05 47 47 6C 
00 00 01 00 03 10 00 71 00 01 00 12 00 03 2C 75 03 63 00 00 05 47 48 6B 
00 00 01 00 04 10 00 71 00 01 00 18 00 04 2B 75 04 63 00 00 05 48 49 6C 
00 00 01 00 05 10 00 71 00 01 00 10 00 05 28 75 05 63 00 00 05 48 49 6B 
00 00 01 00 02 10 00 71 00 01 00 10 00 02 2D 75 02 63 00 00 05 48 43 69 
00 00 01 00 03 10 00 71 00 01 00 12 00 03 2D 75 03 63 00 00 05 48 4A 6C 
00 00 01 00 05 10 00 71 00 01 00 10 00 05 28 75 05 63 00 00 05 48 49 6B 
00 00 01 00 06 10 00 71 00 01 00 0B 00 06 25 75 06 63 00 00 05 48 47 6B 
00 00 01 00 02 10 00 71 00 01 00 0E 00 02 2E 75 02 63 00 00 05 49 41 6A 
00 00 01 00 03 10 00 71 00 01 00 12 00 03 2E 75 03 63 00 00 05 49 4D 6B 
00 00 01 00 06 10 00 71 00 01 00 0B 00 06 26 75 06 63 00 00 05 49 4B 6A 
00 00 01 00 05 10 00 71 00 01 00 10 00 05 29 75 05 63 00 00 05 49 51 6C 
00 00 01 00 04 10 00 71 00 01 00 18 00 04 2C 75 04 63 00 00 05 49 46 6C 
00 00 01 00 05 10 00 71 00 01 00 10 00 05 2A 75 05 63 00 00 05 4A 4D 6B 
00 00 01 00 02 10 00 71 00 01 00 0E 00 02 2F 75 02 63 00 00 05 4A 43 6B 
00 00 01 00 03 10 00 71 00 01 00 10 00 03 2F 75 03 63 00 00 05 4A 4B 6C 
