00 00 01 00 02 10 00 71 00 01 00 05 00 02 8F 75 02 09 00 00 00 8E 57 6B 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 8F 75 03 09 00 00 00 8E 4A 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 8F 75 05 09 00 00 00 8E 47 6B 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 90 75 03 09 00 00 00 8F 4C 6A 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 8F 75 04 09 00 00 00 8F 41 6B 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 BD 75 03 09 00 00 00 09 4F 6B 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 BD 75 02 09 00 00 00 09 4E 6C 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 BC 75 04 09 00 00 00 09 4D 6C 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 BD 75 02 09 00 00 00 09 4E 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 BD 75 05 09 00 00 00 09 4B 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 BD 75 06 09 00 00 00 09 45 6B 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 BE 75 03 09 00 00 00 0A 4C 6B 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 BE 75 02 09 00 00 00 0A 4E 6C 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 BE 75 03 09 00 00 00 0A 4C 6B 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 BD 75 04 09 00 00 00 0A 4D 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 BE 75 06 09 00 00 00 0A 47 6B 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 BF 75 02 09 00 00 00 0B 4F 6C 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 BF 75 03 09 00 00 00 0B 4D 6B 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 BE 75 05 09 00 00 00 0A 46 6C 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 BE 75 04 09 00 00 00 0B 4D 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 BF 75 06 09 00 00 00 0B 47 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 BF 75 05 09 00 00 00 0B 47 6C 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C0 75 02 09 00 00 00 0C 4F 6B 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C0 75 03 09 00 00 00 0C 4E 6B 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 BF 75 04 09 00 00 00 0C 50 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 C0 75 06 09 00 00 00 0C 47 6A 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 C0 75 05 09 00 00 00 0C 46 6B 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C1 75 02 09 00 00 00 0D 50 6B 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C1 75 03 09 00 00 00 0D 4E 6C 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 C0 75 04 09 00 00 00 0D 4F 6B 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 C1 75 06 09 00 00 00 0D 47 6B 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 C1 75 05 09 00 00 00 0D 46 6B 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C2 75 02 09 00 00 00 0E 50 6A 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C2 75 03 09 00 00 00 0E 50 6C 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 C1 75 04 09 00 00 00 0E 51 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 C2 75 05 09 00 00 00 0E 49 6B 
00 00 01 00 03 10 00 71 00 04 00 05 00 06 C2 75 06 09 00 00 00 0E 47 6C 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C3 75 02 09 00 00 00 0F 51 6C 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C3 75 03 09 00 00 00 0F 51 6B 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 C2 75 04 09 00 00 00 0F 52 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 C3 75 05 09 00 00 00 0F 4B 6B 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 C3 75 06 09 00 00 00 0F 47 6C 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C4 75 03 09 00 00 00 10 53 6A 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C4 75 02 09 00 00 00 10 51 6C 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C4 75 03 09 00 00 00 10 53 6A 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 C3 75 04 09 00 00 00 10 53 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 C4 75 06 09 00 00 00 10 47 6A 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 C4 75 05 09 00 00 00 10 4B 6C 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C5 75 03 09 00 00 00 11 53 6C 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C5 75 02 09 00 00 00 11 51 6C 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 C4 75 04 09 00 00 00 11 53 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 C5 75 05 09 00 00 00 11 4B 67 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 C5 75 06 09 00 00 00 11 47 6C 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C6 75 02 09 00 00 00 12 51 6A 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C6 75 03 09 00 00 00 12 53 6B 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 C5 75 04 09 00 00 00 12 53 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 C6 75 05 09 00 00 00 12 4D 6B 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 C6 75 06 09 00 00 00 12 47 6B 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C7 75 03 09 00 00 00 13 54 6B 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C7 75 02 09 00 00 00 13 50 6C 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C7 75 02 09 00 00 00 13 50 6C 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C7 75 03 09 00 00 00 13 54 6B 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 C6 75 04 09 00 00 00 13 53 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 C7 75 05 09 00 00 00 13 4D 6A 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 C7 75 06 09 00 00 00 13 47 6C 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C8 75 02 09 00 00 00 14 51 6B 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C8 75 03 09 00 00 00 14 53 6C 
00 00 01 00 03 10 00 71 00 02 00 05 00 04 C7 75 04 09 00 00 00 14 53 6C 
00 00 01 00 03 10 00 71 00 03 00 05 00 05 C8 75 05 09 00 00 00 14 4D 6B 
00 00 01 00 03 10 00 71 00 03 00 05 00 06 C8 75 06 09 00 00 00 14 47 6B 
00 00 01 00 02 10 00 71 00 01 00 05 00 02 C9 75 02 09 00 00 00 15 50 6C 
00 00 01 00 03 10 00 71 00 01 00 05 00 03 C9 75 03 09 00 00 00 15 53 6B 
